d5da508d161f862501d83146b7b11466,1341711000,A0004,3.0.23.3.5.20130812,SM-N9008
ff740c4adf445470c536a744d8a48d93,1341711000,A0004,3.0.23.3.5.20130812,SM-N9008
3247dd4f302c31ec3338bdb9798e3ed9,7041711012,A0004,2.3.23.3.5.20130501,vivo S7i(t)
fdf2b7a2bc00cb59bfafdede3b5ff1df,84865711000,A0004,5.3.23.3.5.20170105,HUAWEI MT7-TL00
D0F2577DD7A3962FB108C5216279B513,52121711000,A0004,6.0.23.3.5.20170618,SM-G9008V
16B18C56DD01DB20130068D42592E813,84865711000,A0004,6.0.23.3.5.20170618,BLN-TL10
0F3C7002492451D789E62B1904617C18,52121711000,A0004,6.0.23.3.5.20170618,HUAWEI CAZ-AL10
24F317E811EC02984819779B53623A81,9811711000,A0004,6.0.23.3.5.20170618,SM-N9008
2EB42DF74201668087E369C96D406836,51721711000,A0004,6.0.23.3.5.20170618,SM-G9008V
8A27AE2278077484B3975A9973F8DD2F,52121711000,A0004,6.0.23.3.5.20170618,STF-AL10
f52e9241cbd8119ee9cc249376f993b5,54021711000,A0004,5.3.23.3.5.20170105,OPPO R9m
a1f93a481863446664601027aea64588,1341711000,A0004,4.0.23.3.5.20150514,SM-J7008
C1197CDC637DF602686A7BBCC995BE39,9811711000,A0004,6.0.23.3.5.20170618,M836
c88675b0ef5a24f8ae21ae5cad2dc1fa,1341711000,A0004,4.0.23.3.5.20140307,SM-G9008V
8F3B4E12538AF6963080662D18990BA2,84865711000,A0004,6.0.23.3.5.20170618,HUAWEI CAZ-AL10
A51249935EB5331AE1EFA2746036C400,54021711000,A0004,6.0.23.3.5.20170618,OPPO A53
DB837D898A5AACF12F9B149A83944D4F,84865711000,A0004,6.0.23.3.5.20170618,HUAWEI CAZ-AL10
2C585664A8242875F9BF3F5EF8D1DCF2,51721711000,A0004,6.0.23.3.5.20170618,OPPO A59m
CC93B5EB192E8D6BDBC2233F36D11EFE,51721711000,A0004,6.0.23.3.5.20170618,SM-G9250
F600C57A56DB58117B65F1550CAF3EBF,52121711000,A0004,6.0.23.3.5.20170618,NX563J
4769312012939AA4695EEF6F176B13B3,52121711000,A0004,6.0.23.3.5.20170618,SM-G9008V
1A11AA5340E71FFB1A79D892AEC8EB1B,84865711000,A0004,6.0.23.3.5.20170618,SCL-TL00
d134231fe10333bf03dd0b56058cd8b9,1341711019,A0004,2.3.23.3.5.20130501,GT-S7568I
4D53CCD92FD86C7ECCC44D39DB287320,52121711000,A0004,6.0.23.3.5.20170618,SM-N9008V
4a107a03492243572012e1b384af9494,1341715000,A0004,3.0.23.3.5.20130812,GT-N7108
B041B865547E817E0A920FBD40843ED0,51821711000,A0004,6.0.23.3.5.20170618,SM-N9200
342fb1b5609c891588579357d37f0696,1341711000,A0004,4.9.23.3.5.20151010,SM-J5008
D7023D89F8F9CDA57C877E14EFD1DB3B,84865711000,A0004,6.0.23.3.5.20170618,HUAWEI NXT-AL10
6067F11BCB646E9CC2A7A8A6D1957B28,2041711000,A0004,5.2.35.3.5.20170118,M812C
2601523C96F792D39F56E3BBE385EBC2,84865711000,A0004,6.0.23.3.5.20170618,KIW-TL00
C311303D3281E4ADCF88AA36841C68B5,51721711000,A0004,6.0.23.3.5.20170618,SM-G9008V
0859f1f9094662220bec2b034ee6d401,52121711000,A0004,5.2.23.3.5.20160921,SM-G9008V
0d76d44db7a420c4473e733a80bb662e,1341711000,A0004,5.0.23.3.5.20160525,GT-I9508V
F09591564983F5A81091E087497B35C7,54921711000,A0004,6.0.23.3.5.20170618,OPPO A59m
143FAD66335FED47678171777D5E8EAA,51721711000,A0004,6.0.23.3.5.20170618,SM-G3568V
D1D59EBEA7C05903F923976E866C11B9,54821711000,A0004,6.0.23.3.5.20170618,Redmi Note 4
a92715e89959f4c5792c3e51e82db08a,84865711000,A0004,5.3.23.3.5.20161207,PLK-TL00
effb3cf5b71fef5f2d2c9cf75b38a4a7,1341711000,A0004,5.0.23.3.5.20160525,SM-G9008V
3d250a57f6ecb01d328e29b82b96b0f7,54721711000,A0004,5.3.23.3.5.20170105,SM-G9008V
45bdfadbdbd0b674a49ae2fcb00640ab,1341711100,A0004,4.9.23.3.5.20160308,SM-G9008V
4ad4ca0d4933b87f174eee367ecc4b45,1341711005,A0004,2.3.23.3.5.20130131,GT-I9308
dfd00d56e8d9d454b990f22b542004c6,1341711100,A0004,4.9.23.3.5.20160308,SM-G9008V
3b7a8e64d2485e5490123a2635752f9b,1341711000,A0004,3.3.23.3.5.20131030,SM-N7508V
2765D9A4A2E64F91AB3CC0C4CC7C44E9,51721711000,A0004,6.0.23.3.5.20170618,SM-G9008V
BEE353A177A3F8335F30354B21F6DA79,84865711000,A0004,6.0.23.3.5.20170618,HUAWEI TAG-TL00
9DCAF14B5F6B5EF67650F8BA9F9775A8,51821711000,A0004,6.0.23.3.5.20170618,vivo V3Max A
0141302C76D5FF7DCBFBD28726E10E1D,84865711000,A0004,6.0.23.3.5.20170618,HUAWEI RIO-AL00
